URL;Post ID;Deepest category URL
https://www.popsci.com/story/reviews/apple-watch-black-friday/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/diy/holiday-tips-supply-chain-issues/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/reviews/fossil-gen-5-review/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/story/reviews/best-mom-gifts/;301;https://www.popsci.com/category/gift-guides/
https://www.popsci.com/reviews/sony-wf-1000xm4-review/;301;https://www.popsci.com/category/earbuds/
https://www.popsci.com/diy/best-remote-work-gear/;301;https://www.popsci.com/category/life-skills/
https://www.popsci.com/technology/how-fall-detection-works-apple-watch/;301;https://www.popsci.com/category/fitness-exercise/
https://www.popsci.com/reviews/ray-ban-stories-review/;301;https://www.popsci.com/category/wearables/
https://www.popsci.com/reviews/scary-games-halloween/;301;https://www.popsci.com/category/gaming/
https://www.popsci.com/protect-your-smartphone-privacy/;301;https://www.popsci.com/category/tech-hacks/
https://www.popsci.com/reviews/razer-huntsman-v2-review/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/sponsored-post/apple-products-accessories-deals/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/story/diy/set-up-basic-home-gym/;301;https://www.popsci.com/category/projects/
https://www.popsci.com/reviews/apple-ipad-2021/;301;https://www.popsci.com/category/tablets/
https://www.popsci.com/story/diy/add-storage-playstation-xbox/;301;https://www.popsci.com/category/console-gaming/
https://www.popsci.com/reviews/imac-review/;301;https://www.popsci.com/category/computers/
https://www.popsci.com/reviews/amazfit-bip-u-pro-review/;301;https://www.popsci.com/category/wearables/
https://www.popsci.com/reviews/apple-watch-series-6-review/;301;https://www.popsci.com/category/smartwatches/
https://www.popsci.com/reviews/sennheiser-ie-900-review/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/gear/razer-basilisk-v3-review/;301;https://www.popsci.com/category/peripherals/
https://www.popsci.com/story/reviews/best-dyson-vacuum/;301;https://www.popsci.com/category/home/
https://www.popsci.com/cool-nintendo-labo-builds/;301;https://www.popsci.com/category/console-gaming/
https://www.popsci.com/iphone-11-pro-camera-review/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/story/reviews/best-wireless-headphones/;301;https://www.popsci.com/category/headphones/
https://www.popsci.com/story/shop/car-seat-covers/;301;https://www.popsci.com/category/home/
https://www.popsci.com/story/technology/video-game-stress-anxiety/;301;https://www.popsci.com/category/gaming/
https://www.popsci.com/reviews/best-apple-homekit-devices/;301;https://www.popsci.com/category/smart-home/
https://www.popsci.com/reviews/best-4th-of-july-sales/;301;https://www.popsci.com/category/gear/
https://www.popsci.com/reviews/what-makes-up-a-speaker/;301;https://www.popsci.com/category/speakers/
